text,label
"Mytilene, the measures taken by the Service Government have begun to bear fruit, however the flows are estimated to continue with great intensity at least until November , if the weather remains good. In the winter months, a slight decline is expected, at least on days when the weather is bad, as illegal immigrants are reluctant to get on boats when the sea is rough. The current situation is unprecedented, even for the men of the Port Authority, who, despite their superhuman efforts, are unable to control our maritime borders",Blaming_Migrants
"It is spreading to the explosive problem of illegal immigration that sweeps the Greek islands of the Aegean in the heart of the tourist season and has already turned the capital and other cities of the country into a vast camp of illegal immigrants. With the unprecedented ""idea"" of Deputy Minister of Immigration Tasia Christodoulopoulou to establish ""open accommodation structures"", the country's borders were wide open in an unprecedented tsunami of illegal immigrants. The great gift of Mrs. Tasia is fully utilized by Turkey, hoarding from the slave trade of unhappy people and constantly channeling Muslim populations in Greece.",Blaming_Migrants
"But the accumulation of unhappy people without any basic hygiene requirements not only fills the pockets of slave traders and other ""collaborators"" in the giant circuit who hide behind the cloak of humanism, they also pose great risks to both public health and public safety. . Surely anything but coincidental should be considered the fact that among those arrested masked to put fires, throwing dozens of Molotov cocktails and stones at police, were 12 foreigners at the same time was discussed in the Greek Parliament the enactment of the bill on the prerequisites of the Agreement of Brussels (15 July 2015)!",Blaming_Migrants
"Early in the morning yesterday at 3, two foreigners made their ... parade from the deserted Ermou. The gentlemen in question, 22 and 36 years old, respectively, after firing on the shops of Ep. Skala, having apparently studied and planned their movements, proceeded to carry out their plan.",Blaming_Migrants
"They took out a crowbar, wrapped it in a towel and started hitting the window of Michalis Xenellis's shop, 224 Ermou Present Point, a gift shop, items for all budgets, but also expensive pieces. Apparently the Afghans knew how to ... appreciate and choose 4 of the most valuable Sterling brand watches from Switzerland, worth about 500 euros, as well as 3 i-pads valued at a total of over 3,000 euros.",Blaming_Migrants
"The arrivals of illegal immigrants in Lesvos in the last three days are still uncontrollable, as a result of which some of the images of the previous weeks are revived. The good weather and of course the incomplete if not non-existent border guarding, were the best conditions for more than 7,000 refugees to reach the island, approaching the northern coastline between Skala Sykamnia and Mithymna, coming from the area of Ancient Assos, as we mentioned yesterday.",Blaming_Migrants
"According to the existing plan, the Syrians are led to the camp of Kara Tepe, where they are recorded by crews of the Greek Police, the Coast Guard and employees of the North Aegean Region and the General Secretariat of the Aegean and island policy, ready to leave the island.",Blaming_Migrants
"The government, however, so far takes the issue seriously, despite repeated reports not so much about the miserable living conditions of refugees, but about the alleged danger posed by their presence in our country.",Blaming_Migrants
"During the extraordinary municipal council, a few days ago when the issue of immigration had reached the point of no return, a municipal councilor considered it right to shout ""Ku Klux Klan"" with the departure of the commander of the fire service who was present at the meeting for a few minutes, leaving the task of firefighting, in order to inform the body about the situation prevailing in the lesbian countryside and about the fact that hundreds of aliens are circulating in the forests with all that this may entail, sounding the alarm bell.",Blaming_Migrants
"This is what our Turkish neighbors are doing, with the smuggling operation. Nowhere will you see a foreigner circulating, let alone camping, messing up, altering the environment, damaging facilities and networks and disrupting the social fabric of cities.",Blaming_Migrants
"it is unacceptable for the members of the committee (which was set up to deal mainly with this issue and in particular to prevent a health bomb which is about to explode) to be accepted by the leader of the newly formed party that started the election campaign. his campaign from Lesvos, and the local MP - and in fact a doctor - who has joined his ranks, to tell them that the meeting is not possible, as there is no time !!!",Blaming_Migrants
"The members of the club thought that they had achieved something and anyway a volume of garbage, at least this time, will be put where it should be. In vain, though. With the departure of the volunteers, the foreigners tore some of them, sat on them and when it came time to leave with his wish ... Allah- they left everything behind and some of the bags were treated to put their own luggage. Eventually the garbage rolls into the DNA of most of these people. Unfortunately, it is not the suffering, it is not the pain that makes them behave like that.",Blaming_Migrants
"inspections were carried out on 704 people and 542 vehicles, 44 people (32 Greeks and 12 foreigners) were brought to the Police Services, while a total of 13 people (12 Greeks and 1 foreigner) were arrested for various criminal offenses. ",Blaming_Migrants
"To 9 foreigners 
Eighteen foreigners were detained by the police authorities of our island during the episodic night the day before yesterday at the Moria Detention and Accommodation Center, where two wings were completely destroyed due to the fire that broke out after extensive clashes between the two.",Blaming_Migrants
"Seven Pakistanis and Bangladeshi nationals, aged 18 to 34, were arrested last Monday afternoon by police officers of the Mytilene Security SubDirectorate, against whom a case was filed on a case-by-case basis for offenses of obstruction and disturbing the peace, as well as violation of the law. about weapons",Blaming_Migrants
"According to the results of the investigation so far, the seven arrested foreigners, incited incidents that took place on Monday morning in the temporary accommodation of foreigners in Moria, took an active part, threw stones and other objects, against employees and police, but also against facilities. . 
During the incidents, a fire broke out, causing extensive damage to equipment.",Blaming_Migrants
"Worried Police & shopkeepers 
The police authorities of the island express their concern over the theft incidents that have occurred and are recorded in recent days, mainly in our city, already knowing that many foreigners move freely, as 25 days have passed since the day of applying for asylum, without having answered",Blaming_Migrants
"The incidents are numerous, starting last Thursday, shortly after midnight, when seven foreign nationals of Algeria, aged 18 to 32, were arrested by police of the Mytilene Security Sub-Directorate, against whom a case was filed for distinguished cases of damage.",Blaming_Migrants
"Specifically, as it emerged from the data of the investigation, the seven foreigners entered the fenced area of a municipal beach in Mytilene the night before and caused damage to three doors with a total value of 300 euros.",Blaming_Migrants
"The local police authorities, however, are on alert, as an increase in delinquency is expected from the foreigners who have left the camps, looking for accommodation in the city, but without having money, something that presupposes similar to the above incidents.",Blaming_Migrants
"They are completely free and live in structures outside the hotspot. Restricted in application of the agreement of the European Union Turkey, in the hotspots of the three islands, remain: In the hotspots of Moria in Lesvos 3097, in Chios 1766 and in Samos 490. It should be noted that an extremely large number, almost all the detainees (3087 from 3097), has applied for asylum.",Blaming_Migrants
"A case for disobedience, threat and resistance was filed against two Algerian nationals, aged 25 and 31, when they were arrested last Wednesday night by police officers of the Two-wheeled Police Team of the Lesvos Police Department. ",Blaming_Migrants
"Dozens of injured, three of whom are already being treated at the Mytilene Hospital, are the report of these very serious incidents , who were transported to Vostaneio by EKAB ambulance. The situation was deemed out of control and for this reason, not even the ambulance entered the camp, as the reaction of so many people was unknown.",Blaming_Migrants
"A tragic shipwreck off the airport of Lesvos, yesterday at dawn, came to awaken the unpleasant memories of both last summer and the most difficult winter, where the wrecks of boats carrying foreigners were a daily occurrence, mainly children and children. infants.",Blaming_Migrants
"On the other hand, the residents of North Lesvos, mainly Mithymna, are extremely worried about the developments, as the months go by, as they see that summer is approaching, without the slightest improvement.",Blaming_Migrants
"According to the president of the local community of Mithymna, Th. Andriotis, the situation in the area is disappointing , despite the efforts made to maintain it at tolerable levels, mainly in terms of cleanliness, both on the coast and in the port",Blaming_Migrants
"""At the moment we are with cleaning crews of the Municipality of Lesvos, under the supervision of the deputy mayor of Cleanliness G. Katzanos and we are trying to clean the port of Mithymna from the damaged, sunken and burned boats.",Blaming_Migrants
"Meanwhile, from Sunday to Monday, another 164 African illegal immigrants arrived on our island. A boat with 32 people arrived in the area of the airport on Sunday morning, followed by another with 55 people in the area of Eftalou, a third with 67 people was located in Sykamia in the afternoon of the same day. In the early hours of Monday, a boat with 10 people arrived at Cape Korakas.",Blaming_Migrants
"Referring to the events of the day before yesterday, the president of Moria, Nikos Trakellis, pointed out that the local community is in turmoil and that everyone is afraid that at some point the episodes will escape from the residence center and spread into the village.",Blaming_Migrants
"The next day finds the residents of Moria extremely worried about the situation prevailing in the Center, while fears and concerns are expressed about the possibility of the incidents extending into the village. The questions about the causes that led to this result are many.",Blaming_Migrants
"They just askits decongestion, so that their living conditions are better and the incidents of looting of their property disappear. Already during the big fire on Monday night, almost 15 acres of olive trees were burned, which belong to 3-4 inhabitants of our villages. These people were counting on the income of the estates this year. ""Who will compensate them?",Blaming_Migrants
"In particular, according to the data of the investigation, the detainees took an active part in episodes that took place in the evening hours of the 19th to the 20th. in the camp, committing acts of violence against police officers and causing damage to facilities and equipment of Services and NonGovernmental Organizations. 
During the operation, six foreigners were also brought to a police station.",Blaming_Migrants
"This, however, provoked the reaction of the Afghans, who want asylum applications to be considered and the whole process not to be hindered by the Africans. Thus began the uprising, which quickly escalated, with about 31 foreigners arrested, five police officers injured, with burnt accommodation and olive trees on olive groves outside the camp, as well as damage to Frontex cars.",Blaming_Migrants
"Also, the Africans who were outside the Center, set fire to olive groves, but also to garbage cans. The Fire Brigade tried to enter the area, but was prevented from intervening and extinguishing the fire. So he limited himself and tried outside, with 7 vehicles and 16 firefighters, managing to extinguish the fires in trash cans that had been placed on the main road, but also in the olive trees of the area",Blaming_Migrants
"Another episode, in the endless serial of the refugee immigrant, was played yesterday at noon, this time starring the professionals and the owners of shops on the waterfront, Komninaki and the adjacent streets. 
The 50 shopkeepers in the area, no longer enduring the situation with the tents that have been set up for days in Sappho Square by foreigners, held a protest rally, demanding their immediate removal.",Blaming_Migrants
"The scene of tension was not long in coming. Members of Non-Governmental Organizations immediately rushed to defend the rights of immigrants, while the Mayor Sp. Galinos and the Deputy Mayor of Environment and Quality of Life Nikos Karasavvas arrived in the Square. The police were notified, who made their presence felt with increased forces, while the Prosecutor of the Court of First Instance of Mytilene also arrived, who was informed about the developments.",Blaming_Migrants
"Shortly before leaving the Square, Mayor Spyros Galinos, in his statements, stressed that the situation in Sappho Square is just a small part of an overall difficult situation that Lesvos has been experiencing in recent years. ""Our island hosts over 9 thousand people, who are trying to be crammed into facilities with a capacity of 3.5 thousand people. It is a given that unless immediate action is taken, things will turn out as they do today, perhaps even worse. We sent our messages, in all ways. I see, unfortunately, that the competent Minister and the Ministry insist on the policy of geographical restriction , as they characterize it, but in reality, they insist on the hostage-taking of Lesvos and our compatriots",Blaming_Migrants
"-How long will the arbitrariness continue? How long will the burden and pollution of the environment continue? -How much will they go blind in the face of this situation? How silent can we still be? How much will we accept everything as given, as self-evident? -How much will the habit make us consider everything ""normal""?",Blaming_Migrants
"Also, residents of the surrounding areas and not only (even the airport area), protested until yesterday for the scum that filled their houses and yards. A phenomenon that had not been observed in similar incidents. Those who have knowledge point out that the apocalypse comes from burnt bed linen (?) It is said that there were foreigners outside the camp in the area. All this, however, is speculation, as the official conclusion of the Fire Brigade is expected.",Blaming_Migrants
"Incidents occurred at the Lesvos Refugee Reception and Identification Center in Moria late in the afternoon, when a group of foreigners headed to the predeparture center (PROKEKA) operating inside the reception center, protesting against the detention conditions of refugees being repatriated to Turkey.",Blaming_Migrants
"Two foreigners, aged 30 and 41, respectively, were arrested last Monday at the state airport of Mytilene by police officers of the Lesvos Immigration Management Department, against whom a case was filed - on a case-bycase basis - for violation of the law on foreigners, for forgery, for lying and innocent for attempting to violate residence restrictions.",Blaming_Migrants
"Measures to reduce the large concentration of refugees in the Reception and Identification Center, announced the Minister of Immigration Policy Giannis Mouzalas, emphasizing the need to decongest Moria from overcrowding, after the successive incidents with the deaths of foreigners in the Hospitality Center.",Blaming_Migrants
"There will be placed either one large tent and 20-30 smaller ones, or two large tents. Each of them can accommodate 150 people, while the total goal of the ministry is to transfer up to 400 people to this plot",Blaming_Migrants
"Also, yesterday another 50 foreigners were transferred to the ferry ""Lesvos "". In addition, the ministry transferred 300 people from Moria to Kara Tepe,leaving tips for the management of Kara Tepe, as “it turns out that it had capacity that they did not give us. We did an informal inspection and found that there were places "".",Blaming_Migrants
"During his visit to Lesvos in mid-January last year, M. Vervey, presenting to the local authorities and the media the action plan for the implementation of the declaration, had announced that his aim was to decongest the islands by April. It should be noted that at the beginning of January, 5,591 foreigners were living in Lesvos, who had applied for asylum. Today, according to official sources, more than 6,300 people live in Lesvos.",Blaming_Migrants
"Yesterday, as soon as the locals and the shopkeepers realized that the immigrants and the solidarists were trying to repeat the occupation of the Square, they gathered and started protesting. The presence of the police helped significantly, so as not to sharpen the spirits, as it kept the groups at a distance for as long as the negotiations took place. The Prosecutor of the Court of First Instance of Mytilene is present once again.",Blaming_Migrants
"Shortly before the end of the incident and while the foreigners were waiting to board the bus that would take them to PIKPA, groups of protesters almost clashed with groups of solidarity or NGOs, which was located in the Square. According to the protesters, a young woman from the solidarity group made obscene gestures towards the protesters, who were also infiltrated by farright elements. There were rumors, swearing and a bit of handcuffing. However, with the timely intervention of the police, the worst was avoided.",Blaming_Migrants
"The victim, according to information that has come to light, has been living in Lesvos for the last 2-3 years. In fact, it is reported, without this being officially confirmed, that in the summer of 2015, together with a Greek, they were arrested for illegal transfer of immigrants from North Lesvos to Mytilene.",Blaming_Migrants
"The total missing duties amount to 397.52 euros 
During an inspection carried out by officers of the Security Office of the Central Port Authority of Mytilene, during the arrival of the E / G-O / G ship, two foreigners, aged 29 and 51, respectively, were found to be jointly holding, carefully hidden in their luggage, ten plastic packages containing hashish, weighing forty-one grams, sixteen packs of fifty grams each and ten packs of cigarettes, without authenticity tape, as well as two hundred improvised cigarettes with tobacco. 
The Port Authority confiscated drugs and tobacco products. The total missing duties amount to 397.52 euros.",Blaming_Migrants
"Ten of the 27 foreigners who escaped from the -restricted- space inside the Hospitality Center in Moria at noon last Wednesday, were located by men of the Lesvos Police Department. 
We clarify that these aliens who are accused of reactionary behavior and the asylum applications were pending, left without being noticed by the hotspot. 
The police authorities reassure the citizens, assuring that locating and arresting the others is a matter of time.",Blaming_Migrants
"Reinforced huts and heated tents have been installed at the Aliens Hospitality Center in Moria, while work continues on the construction of twostorey container houses for families. 
As the works are nearing completion, the approximately 200 foreigners who had been transferred and hosted in the ferry ""Lesvos"" that was moored in the port of our city since last month, return to Moria, to the registration and identification center. 
The ferry departs today from our port.",Blaming_Migrants
"A total of 3,000 foreigners of various nationalities were checked during the police operation carried out on Tuesday, as part of the operational planning of the General Regional Police Directorate of the North Aegean and the inspections carried out in foreigners' accommodation structures. There were 54 extraditions of foreigners, of which 27 are being held in order to implement, on a case-by-case basis, the administrative procedures of the legislation on foreigners. The operation, in which personnel of the Lesvos Police Directorate participated, in the presence of Judicial and Prosecutorial Officers, had as its object the prevention and suppression of delinquency, as well as the identification of persons involved in illegal actions.",Blaming_Migrants
"The systematic and organized settlement of illegal immigrants in Greece, 
which concerns the permanent settlement of large Islamic populations throughout the national body and the island area, and in fact their ""implantation"" in the urban and social tissues, continues unhindered. And this is mainly due to the trampling of every Law and every concept of the Rule of Law '",Blaming_Migrants
"Lately, all the foreigners who live in the detention and hospitality centers in Kara Tepe collect from the streets and the beaches, from buildings and from where else they find, all kinds of logs, wood, logs, branches and transport them to their place. they may be preparing for winter, having experienced most of last year's bad weather and frost. Let us hope that the events with human losses, from fumes, explosions and various similar events from fire events will not be repeated.",Blaming_Migrants
"When you take a walk in the streets of our city you find some areas and neighborhoods and alleys that are more ""written"" than the rest. All the courtyards and walls of the houses are ""painted"", smudged and dirty. And if you pay a little more attention you will see that there are hearths, nuclei where foreigners live. And the bad thing is that in more and more places they are spreading and inhabiting. They have filled the place with various slogans and no one bothers to tell them that this is not a game, nor is this act legitimized by anyone. But who will articulate a conversation? At the moment when we have all been ridden, smugglers, ""saviors"", guests, and locals, who make the city a mess, turning it as a whole into a hangout! The moment no one is punished, no one pays the damages, no one is accountable. They see and copy. They monkey. It is simple and pleasant, since they live in unprecedented situations. If they were in their place, and dared to do so, they would have neither arms nor legs, not to mention a head
",Blaming_Migrants
"One they mess up the other they break, and on Tuesday and last for the time being they set fire and burn the images. The priest of the church always unhesitatingly and without protest repairs, paints and replaces everything that is destroyed, trying to keep the chapel accessible to the faithful.",Blaming_Migrants
"The knot, however, has reached the scallop, as it can not find a response from the authorities. Police and fire brigade as well as local authorities raise their hands and declare themselves incapable of doing anything. Imagine, not even identifying the perpetrators and punishing them for blasphemy, insulting the Uncles and damaging foreign property. Everything seems to have been left to their own devices and what used to be the basis of society has now been devalued and degraded. May there be no need for them to seek refuge where they now turn their backs. Because Greek history has recorded it in all its critical periods",Blaming_Migrants
"In this simple and unpretentious window frame, in N. Ellis, the flame of faith nests. There, passers-by of all ages, hurried or unable to climb the stairs of Ag. Nikolaou elders, students, guides, light their candle and say their prayers, thanking for the daily but necessary, or asking for compassion, or strength, or courage and support. However, the above incidents will lead the priest of the central church to lock the chapel in the evening, as there is no other measure of protection and guarding.",Blaming_Migrants
"It is not enough that yesterday our city reminded us of the Tower of Babel with 150 languages to be heard at every step, and every tribe wandering in its streets, there were two incidents that mark the beginning of a difficult period, that if one does not put barrier, it will have a bad outcome.",Blaming_Migrants
"The Old Testament account of the Tower of Babel offers an explanation for the division of people into peoples and nations. But the confusion of languages also symbolizes the lack of communication between people, even those who belong to the same group or society. The language or dialect of each people is not an obstacle to the unity of people, when everyone inside them feels love for others. But it can separate them when there is no understanding and mutual respect. And the latter does not exist. Because the people who have reached our earth, have not been taught it and therefore do not understand it, do not know it and cannot function accordingly.",Blaming_Migrants
"""As for the KYT of Lesvos and Samos, where difficult conditions prevail due to overcrowding, there is the commitment of the Minister to reduce the number of residents from 17,000 to 10,000 . The population will move inland to open accommodation structures and apartments, by the end of September.",Blaming_Migrants
"The admission of the situation with the illegal arrivals of foreigners in Lesvos is disarming, the suffocating situation that prevails in the Center for Accommodation and Recording, the occasional increase of its capacity, by the Minister of Immigration Policy G. Mouzalas, speaking on SKA TV.",Blaming_Migrants
"Speaking on the same television station, Regional Governor Chr. Kalogirou, spoke of over-concentration on the islands, which is the main cause of fatigue: ""More than 12,000 migrants and refugees remain in the islands of the North Aegean, in structures, which can not accommodate more than 5,000.",Blaming_Migrants
"The over-concentration of refugees and migrants on the islands is a cause of fatigue for the local communities, but also for financial burdens. We demand the decongestion of the islands and at the same time the strengthening of the asylum examination and granting structures , so that thousands of applications do not accumulate, which take many months to process and not a few weeks, as they should. 
""The deterioration of the weather has not stopped the flows, so in just a few days since the beginning of the year, about 500 additional foreigners have arrived in the islands of the North Aegean.""",Blaming_Migrants
"Specifically, during an inspection carried out in the port of Mytilene, during its disembarkation from the E / G-O / G ship, which was operating the scheduled route Piraeus - Chios, it was found in its possession a plastic package with 532.30 gr. hashish",Blaming_Migrants
"Then, at a pre-arranged appointment, at the Center for First Reception and Identification (KYT) in Moria and in collaboration with AT executives. Mytilene, another 26-year-old foreigner was arrested, who received the drugs.",Blaming_Migrants
"For his part, Mr. Mitsotakis pledged to maintain - for the duration of the refugee crisis - the reduced VAT. in the islands that are called to manage the problem, while it will also speed up the asylum process. Especially for the decongestion of the islands, the president of New Democracy stressed that he will immediately abolish two of the four stages of the asylum process, so that in a short time the foreigners leave the islands and the current situation does not prevail. Finally, he stated that New Democracy will soon present its comprehensive proposal for insularity.",Blaming_Migrants
"The Coordination of the bodies of Lesvos, after K. Mitsotakis, met with the president of the Democratic Coalition F. Gennimata. F. Gennimata, who was accompanied at the meeting by first-class executives of her party, pointed out that comprehensive policies for island development and support of island economies should be implemented and that the reduced VAT is one of them . In particular, he said: ""Supporting the economy of our islands is a highly national issue, not just a development one, especially at a time when challenges are growing and the Government's inability to manage migration flows leads to dangerous phenomena.",Blaming_Migrants
"According to the president of the Union, Dimitris Alexiou, at the moment, under unacceptable conditions, an unknown and perhaps uncontrollable number of thousands of immigrants are being hosted, in a place that is a health bomb:",Blaming_Migrants
"""The Union of Police Officers of Lesvos cannot remain uninvolved and inactive in the face of the situation that prevails in Moria. Three hundred colleagues enter and leave the Center every day and their health and the health of their families are literally in danger. Throughout the Center, there is uncontrolled sewage from illegal sewers . People, sewage and mud, have become one now. The police are constantly forced to step on the sewage and carry the dirt in their cars, on the road and finally in their homes. Pallets are placed in various places, to facilitate and not to clutter homes. Pallets are placed in various places, to facilitate and not to clutter the dirt.",Blaming_Migrants
"Therefore, it is not only the police, but also the foreigners themselves, of all ages, who experience these dangerous conditions beyond imagination. This dirt is transported with the shoes out of the Center, to every corner of the city where they move, in taxis, on buses, anywhere. We are talking about a moving health bomb. Who can guarantee us that there will be no consequences of this condition, even infectious diseases.",Blaming_Migrants
"A team of EUROCOP and representatives of the Panhellenic Federation of Police Officers, are visiting Lesvos for the last two days, in order to see up close the conditions prevailing at the Moria Reception and Identification Center, with special emphasis on the working environment, problems and challenges The police officers serving in the KYT are confronted daily.",Blaming_Migrants
"According to the announcement already issued by POASY, ""the images of shame and disgrace from the Reception & Identification Center of Moria, as well as what was said during the autopsy at the Center and the meeting at the Amphitheater, caused an alginate impression. of the Lesvos Police Directorate",Blaming_Migrants
"It is a common finding that, while the problems are well known and well- spoken, the situation is getting worse and worse, with no sign of optimism. ""Even the security measures in PROKEKA in particular, are non-existent as there are no emergency exits for the police either, while the obvious shortcomings in the health and safety system constitute a health bomb for the local community"".",Blaming_Migrants
"""From July 8 until today we have 1,100 new arrivals and the population of the center this morning was 6,414 people. From time to time another 76 new entrants are expected to come and then another 15. By nightfall we estimate that we will exceed 6,480. Unfortunately, the situation has started to get very difficult again, despite significant efforts to decongest from the beginning of the year. Specifically, since January, there have been 4,900 trips to Mainland Greece, but the arrivals of the summer upset the balances we had regained for a long time. We hope that a new wave of travel to the hospitality centers of Mainland Greece will proceed soon "".",Blaming_Migrants
"Under these conditions, the inhabitants of the island, in order to be served by the Tax Registry Department, which is responsible for issuing VAT, must arrive very early in the morning on the first three days of the week, the foreigners, or to schedule the processing of cases. them exclusively on Thursday and Friday with all that entails. In the last few days, we have been informed that the flows of immigrants to the Tax Office are huge and that it is impossible for the specific volume to be serviced by the Mytilene Tax Office. We hope that the problem will be solved soon, so that there are no consequences and new complications in the service of the island's inhabitants and especially the accounting offices "".",Blaming_Migrants
"We put a definitive end to anarchy and delinquency at the reception stage. We provide - for the first time - that in case foreigners at the reception do not comply with decisions to transfer them to other structures, it is presumed that they do not want protection and are referred to return procedures. Our goal is clear: Those who do not comply with the rules we have set should not enter the system at all, even before registration. We are substantially speeding up the administrative and judicial review of asylum applications. We do not make any concessions on fundamental individual rights, but we abolish one of the four degrees of crisis and strengthen the appeals committees as a powerful filter in the second degree.",Blaming_Migrants
"The provision of these documents was intended to facilitate the foreigners concerned, in order to lift the geographical restriction of their stay on the island or to have a document which makes it difficult for the Asylum Service to carry out their repatriation procedures.",Blaming_Migrants
"A new incident with a shooting in the area of Moria took place on Sunday, at 5 pm, in the breeding unit of the 56-year-old farmer, who had occupied the public, the police and the judicial authorities in February last year, with a similar case",Blaming_Migrants
"future assignments for the execution of ""contracts"" of murder. 
In addition, the members of the criminal organization are involved: In the transfer of quantities of drugs for sale in Mytilene and Chios, as well as other areas of the territory and in the systematic counterfeiting of banknotes with a face value of five, ten, twenty and fifty euros, in order to put them into circulation. 
During searches, the following were confiscated: 
Quantities of drugs (5 kg and 230 g of hashish and about 30 g of cocaine), -prints and watermarks for counterfeiting banknotes, ",Blaming_Migrants
"They were arrested 
Two foreigners, aged 31 and 15, were arrested last Saturday in Moria, by police officers of the Mytilene Security Sub-Directorate, against whom a case was filed for the crime of robbery. 
In particular, in a place where foreigners live, the arrested stole 700 euros from the use of physical violence by a 24-year-old foreigner.",Blaming_Migrants
"In the waters that flow next to it, many foreigners and gypsies gather, who indulge in fishing and laundry of clothes and bedding. -No one can predict when part of this cultural monument will be detached 
-and it will be found in the head of anyone who frequents inside, outside or around it.",Blaming_Migrants
"Last night around 10 on the main street of Kavetsos, about eight or nine foreigners had sat round on the sidewalk concrete slabs having laid a plastic so as not to catch their bellies and caught a small talk. 
There was no police anywhere, the same patrol. They would probably block some of the alleys of the city, ignoring the ""occupations"" of public spaces.",Blaming_Migrants
"Everyone is talking about the hell of Moria, everyone is criticizing the way the camp works, everyone has something to say, throwing responsibilities out of nowhere. No one has the power to transport them to other areas and at the same time guard the remote islands. No one gives a solution, no one pushes them away from the limited island territorial boundaries and the only ones who feel the suffocation of the whole affair, are the locals as well as the foreigners although, attempting such a change in life they should have it in the back their head, all the dangers, obstacles, rejection, failure and even return to hell. The risk was, is and will be great. It makes sense to react, but whether they like it or not, they will incur the cost of the venture for a better life.",Blaming_Migrants
"Two new cases of coronavirus were detected at the weekend, involving two police officers of the Kalloni Police Department, who were on duty in the temporary structure for hosting immigrants and refugees in Kara Tepe.",Blaming_Migrants
The Ministry of Immigration and Asylum is expected to proceed rapidly with the procedures for the compensation of professionals and individuals who suffered damage from the large fire in the Moria HQ and everything that followed in the following days.,Blaming_Migrants
"Meanwhile, the community of Moria is proceeding with the respective process of compensation for the estates and olive groves that were burned during the fire and according to the village president G. Mastrogiannis, the interested beneficiaries should contact the community in order to declare the damage suffered.",Blaming_Migrants
"During the meeting, the North Aegean Regional Governor announced new additional emergency measures with the existing ones in the Immigrant Accommodation Centers of the three islands, while noting that he will proceed with the disinfection of the buildings of the Region , the Coast Guard and the Police Directorate .",Blaming_Migrants
"Would it be true to say the same, if the arson of the Moria KYT had taken place when his party was ruling? Or then it would be ""provocations"" against the progressive radical government, while now it is ... an obvious right and obligation of everyone not happy with the living conditions in Moria?",Blaming_Migrants
"Among the proposals of the UN, as presented by the director of the Greek office G. Tsarbopoulos is "" the safe disembarkation of refugees in other ports, not only of the country that carried out the rescue, the distribution of asylum applications in all EU countries",Blaming_Geopolitics
"Panagiotis Nikas, director of the First Reception Service, which is a political service of the Ministry of Public Order, raised the very serious issue that the EU funds the creation of structures only for those who have applied for asylum, not taking into account that refugees have the right to application in any country they wish "". 
P. Nikas referred to the humanism of the inhabitants of the islands of the eastern Aegean but also to the ""cloak of humanism"" that is sometimes worn by the local government. Despite the relevant rhetoric, local authorities in practice often refuse to accept the establishment of an open reception center in their area",Blaming_Geopolitics
"There is no doubt about the workload of the Coast Guard, which is asking for ""business operations to come from other EU countries through Frontex"" and ""extraordinary funding from the European Commission"".",Blaming_Geopolitics
"Why are illegal immigrants considered ""political refugees"" when their countries of origin have established regimes with internationally recognized free elections, in which the embassies of European countries or the UN Offices could apply for and receive asylum directly? By what logic is the Greek state called to accept their self-characterization as ""political refugees"", when it is objectively impossible to determine whether they are people with a heavy criminal record or enlisted from anywhere?",Blaming_Geopolitics
"All foreigners upon entering Greece appear as non-holders of passports . But how can so many intervening states cross the border enforcing passport controls? Why do those who claim to be political refugees not seek asylum, as permitted by the Geneva Convention, in neighboring or intermediate countries, namely Turkey, which have to be dealt with?",Blaming_Geopolitics
"Why are the various ""humanitarian"" NGOs (most of them coarsely funded by poor Greece) not primarily active in Third World countries , instead of our own, to help on the ground and thus eliminate the scourge of the slave trade?",Blaming_Geopolitics
"These questions show that the phenomenon is not unrelated to the neighbor's consistent policy of nationally undermining Greece, perhaps with the cooperation or tolerance of other countries . We are reminded of the famous statement of Ozal ""We do not need to make war with the Greeks, as long as we send them a few million from here and end with them"" (Paron, 8-3-2009).",Blaming_Geopolitics
"Invoking the real reasons for the humanitarian crisis for the suspension of the Geneva Convention, otherwise the application of the ""geographical restriction"" as provided by this Convention and applied by Turkey. Indefinite suspension of asylum until Greece overcomes the severe humanitarian crisis, because a country in economic and demographic crisis can not grant asylum to millions of foreigners.",Blaming_Geopolitics
"Thus, the Greek government will be the international example of combating the scourge of the slave trade and the brutal racist exploitation of people.",Blaming_Geopolitics
"This general financial hemorrhage worries the Municipal Authority, which has not received a single euro of financial support from the state, which promises generous funding from European Union funds disbursed for this purpose, but has not yet received nothing.",Blaming_Geopolitics
"The car of Tsipras and Schultz, stopped and the two men saw the specific people and the volunteers who hurried to help the illegal immigrants. 
The route followed by the motorcade was not the usual or the expected one. They did not cross the waterfront, due to the large number of foreigners and the general situation and the route from Chain Square and Avianorou Giannarelli was chosen. However, as it turned out, even this route was not unimpeded and since the professionals of the area, understood early on what was going to happen due to the strong police forces that made their presence felt in the 
morning and witnessed the selected route. So, as the motorcade passed, they left their shops and began to disapprove of the two men with their voices and slogans.",Blaming_Geopolitics
"Shortly afterwards, arriving at the Moria Refugee Reception and Registration Center at the hotspot, the Prime Minister and the President of the European Parliament were ""welcomed"" by members of voluntary organizations and citizens, with banners and life jackets, in the loudest voice protesting. for the great crime that has been taking place in recent months in the Aegean, with the victims being hundreds of innocent people and small children. 
They did not talk to the protesters and entered the Registration Center directly. There they met with volunteers, representatives of NonGovernmental Organizations, as well as foreigners.",Blaming_Geopolitics
